OPEID,School Name,City,State,Year,Foreign Gift Received Date,Foreign Gift Amount,Adjusted to 2013 Dollars,Gift Type,Country of Giftor,Giftor Name,Comments
144400,George Washington University,Washington,DC,2000,10/13/09,"$20,000.00 ",,Contract,CANADA,EMBANET,
144400,George Washington University,Washington,DC,2008,10/13/09,"$5,553.00 ",,Contract,CANADA,EMBANET,
144400,George Washington University,Washington,DC,2007,10/13/09,"$3,665.00 ",,Contract,CANADA,EMBANET,
144400,George Washington University,Washington,DC,2007,10/13/09,"$14,659.00 ",,Contract,CANADA,EMBANET,
144400,George Washington University,Washington,DC,2007,10/13/09,"$50,000.00 ",,Contract,CANADA,EMBANET,
144400,George Washington University,Washington,DC,2007,10/13/09,"$70,000.00 ",,Contract,CANADA,EMBANET,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,10/13/09,"$62,989.00 ",,Contract,ITALY,RIMED Foundation -1,
113100,California Institute of Technology,Pasadena,CA,2009,10/12/09,$420.00 ,,Contract,ENGLAND,AMERICAN ASTRONOMICAL SOCIETY,
113100,California Institute of Technology,Pasadena,CA,1999,10/12/09,$650.00 ,,Contract,CANADA,NORCADA,
144400,George Washington University,Washington,DC,2007,10/12/09,"$179,403.00 ",,Contract,KUWAIT,Embassy of the State of Kuwait,
144400,George Washington University,Washington,DC,2007,10/12/09,"$450,740.00 ",,Contract,KAZAKHSTAN,JSC Center of Int'l Programs Bolash,
144400,George Washington University,Washington,DC,2007,10/12/09,"$240,410.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,10/12/09,"$259,200.00 ",,Contract,FRANCE,ADIR,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,10/12/09,"$259,200.00 ",,Contract,FRANCE,Institut de Recherches Internationa,
144400,George Washington University,Washington,DC,2009,5/9/09,$51.00 ,$55.40 ,Monetary Gift,CANADA,Lindsay Wolf,
144400,George Washington University,Washington,DC,2009,5/9/09,$60.00 ,$65.17 ,Monetary Gift,ENGLAND,Barclays International Banking,
144400,George Washington University,Washington,DC,2009,5/9/09,$60.00 ,$65.17 ,Monetary Gift,ENGLAND,Barclays International Banking,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,1/26/09,$69.00 ,$74.95 ,Monetary Gift,CANADA,"Smart Circle International, LLC",
113100,California Institute of Technology,Pasadena,CA,2009,11/30/09,$70.00 ,$76.04 ,Monetary Gift,CANADA,DR. WILLIAM N. LENNARD,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,7/3/09,$70.00 ,$76.04 ,Monetary Gift,ENGLAND,"CHONG, Monica Frances",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/9/09,$75.00 ,$81.47 ,Monetary Gift,SOUTH KOREA,"Park, Yongsu",
113100,California Institute of Technology,Pasadena,CA,2009,10/9/09,$379.00 ,,Contract,SWITZERLAND,SOLARONIX INCORPORATED,
144400,George Washington University,Washington,DC,2008,10/9/09,"$17,988.00 ",,Contract,INDIA,Indu Clinic,
207700,Johns Hopkins University,Baltimore,MD,1997,10/9/09,"$1,600.00 ",,Contract,FRANCE,S-AGROUP,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,10/9/09,"$2,600,233.00 ",,Contract,FRANCE,Foundation Leducq,
144400,George Washington University,Washington,DC,2009,3/3/09,$75.00 ,$81.47 ,Monetary Gift,CANADA,"Beckford, Phyllis",
144400,George Washington University,Washington,DC,2009,3/3/09,$75.00 ,$81.47 ,Monetary Gift,CANADA,Phyllis Beckford,
144400,George Washington University,Washington,DC,2008,10/8/09,"$198,409.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
144400,George Washington University,Washington,DC,2008,10/8/09,"$33,652.00 ",,Contract,KUWAIT,Embassy of the State of Kuwait,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,10/8/09,"$90,593.00 ",,Contract,ENGLAND,Astrazeneca PLC,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,2003,10/8/09,"$11,673.00 ",,Contract,SWITZERLAND,Novartis Pharmaceutical - 1,
113100,California Institute of Technology,Pasadena,CA,2009,2/24/09,$75.00 ,$81.47 ,Monetary Gift,JAPAN,Mr. Takeshi Tsuji,
113100,California Institute of Technology,Pasadena,CA,2009,2/4/09,$75.00 ,$81.47 ,Monetary Gift,CANADA,Mr. Adrian Zahl,
144400,George Washington University,Washington,DC,2007,10/7/09,"$10,000.00 ",,Contract,CANADA,Embanet Knowledge Group (EKG),
144400,George Washington University,Washington,DC,2007,10/7/09,"$10,000.00 ",,Contract,CANADA,Embanet Knowledge Group (EKG),
207700,Johns Hopkins University,Baltimore,MD,2007,10/7/09,"$37,934.00 ",,Contract,ENGLAND,CRAN,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,7/24/09,$80.00 ,$86.90 ,Monetary Gift,SOUTH KOREA,"KIM, Heeson",
144400,George Washington University,Washington,DC,2009,5/9/09,$80.00 ,$86.90 ,Monetary Gift,CANADA,Monica Patel,
144400,George Washington University,Washington,DC,2009,5/9/09,$80.00 ,$86.90 ,Monetary Gift,CANADA,Monica Patel,
144400,George Washington University,Washington,DC,2007,10/6/09,"$3,220.00 ",,Contract,CANADA,The Hospital for Sick Children,
207700,Johns Hopkins University,Baltimore,MD,2005,10/6/09,"$73,902.00 ",,Contract,SWITZERLAND,BERNA,
207700,Johns Hopkins University,Baltimore,MD,2005,10/6/09,"$64,054.00 ",,Contract,THE NETHERLANDS,STEBABIO,
144400,George Washington University,Washington,DC,2009,1/23/09,$80.00 ,$86.90 ,Monetary Gift,SAUDI ARABIA,Mohammed Al-Bishr,
144400,George Washington University,Washington,DC,2009,1/23/09,$80.00 ,$86.90 ,Monetary Gift,SAUDI ARABIA,"Al-Bishr, Mohammed",
365800,University of Texas at Austin,Austin,TX,2010,10/5/09,"$2,100,000.00 ",,Contract,SOUTH KOREA,SK Telecom,
113100,California Institute of Technology,Pasadena,CA,2008,10/5/09,"$19,952.00 ",,Contract,CANADA,AXIS PROTOTYPES INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2008,10/5/09,"$9,567.00 ",,Contract,CANADA,AXIS PROTOTYPES INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2009,10/5/09,"$17,083.00 ",,Contract,CANADA,AXIS PROTOTYPES INCORPORATED,
324200,Carnegie Mellon University,Pittsburgh,PA,2009,10/5/09,"$350,000.00 ",,Contract,FRANCE,,
131400,"University of California, Irvine",Irvine,CA,2005,10/5/09,"$792,056.00 ",,Contract,FRANCE,Guerbet Lab,
131500,"University of California, Los Angeles",Los Angeles,CA,2001,10/5/09,"$14,000.00 ",,Contract,SWITZERLAND,Actelion,
113100,California Institute of Technology,Pasadena,CA,2009,5/28/09,$90.00 ,$97.76 ,Monetary Gift,CANADA,Dr. William N. Lennard,
212100,Babson College,Babson Park,MA,2009,10/2/09,"$241,229.00 ",,Contract,BRAZIL,Fundacao BI Social Quare,
212100,Babson College,Babson Park,MA,2002,10/2/09,"$325,430.00 ",,Contract,SCOTLAND,Saltire Foundation,
113100,California Institute of Technology,Pasadena,CA,2009,10/2/09,"$18,737.00 ",,Contract,SWITZERLAND,MELCURE,
113100,California Institute of Technology,Pasadena,CA,2009,10/2/09,"$125,000.00 ",,Contract,ENGLAND,PHOTONIC RESEARCH SYSTEMS,
113100,California Institute of Technology,Pasadena,CA,2009,10/2/09,$462.00 ,,Contract,CANADA,STEMCELL TECHNOLOGIES INCORPORATED,
144400,George Washington University,Washington,DC,1999,10/2/09,"$9,450.00 ",,Contract,BRAZIL,"Hannah Produtora de Eventos, Ltd",
173900,Northwestern University,Evanston,IL,2003,10/2/09,"$372,060.00 ",,Contract,ENGLAND,Corporation,
144400,George Washington University,Washington,DC,2009,8/20/09,$92.00 ,$99.93 ,Monetary Gift,ITALY,Celdes SRL,
108100,Arizona State University,Tempe,AZ,2009,10/1/09,"$113,977.00 ",,Contract,ENGLAND,Cambridge University Press,
324200,Carnegie Mellon University,Pittsburgh,PA,2008,10/1/09,"$1,940,297.00 ",,Contract,SOUTH AFRICA,,
271100,Cornell University,Ithaca,NY,2008,10/1/09,"$1,725,070.00 ",,Contract,SAUDI ARABIA,King Abdullah Univ Sci & Tech,
271100,Cornell University,Ithaca,NY,2008,10/1/09,"$809,148.00 ",,Contract,ENGLAND,Ludwig Inst for Cancer Research,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,2003,10/1/09,"$21,673.00 ",,Contract,SWITZERLAND,Novartis Pharmaceutical -1,
144400,George Washington University,Washington,DC,2009,3/11/09,$92.00 ,$99.93 ,Monetary Gift,JAPAN,"Kokusai Shobo, Ltd",
144400,George Washington University,Washington,DC,2009,3/11/09,$92.00 ,$99.93 ,Monetary Gift,JAPAN,"Kokusai Shobo, Ltd",
144400,George Washington University,Washington,DC,2009,1/12/09,$92.00 ,$99.93 ,Monetary Gift,FRANCE,Ebsco International,
144400,George Washington University,Washington,DC,2009,1/12/09,$92.00 ,$99.93 ,Monetary Gift,FRANCE,Ebsco International,
144400,George Washington University,Washington,DC,2009,1/7/09,$92.00 ,$99.93 ,Monetary Gift,FRANCE,Ebsco Int'l Inc.,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/31/09,$100.00 ,$108.62 ,Monetary Gift,ENGLAND,"MCPARLAND, Sally Dow",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/30/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"ENDO, Hajime",
270700,Columbia University in the City of New York,New York,NY,2002,5/10/02,"$23,500.00 ",,Monetary Gift,SWITZERLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/30/09,$100.00 ,$108.62 ,Monetary Gift,SWITZERLAND,"BLATTMANN, Micha Josef",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/24/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"GOTO, Junko",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/24/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"GOTO, Junko",
113100,California Institute of Technology,Pasadena,CA,2009,12/22/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,MR. MERT CRAMER,
144400,George Washington University,Washington,DC,2009,12/22/09,$100.00 ,$108.62 ,Monetary Gift,SAUDI ARABIA,"Al Aseeri, Ahmad",
113100,California Institute of Technology,Pasadena,CA,2009,12/21/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,DR. PETER G. MIASEK,
113100,California Institute of Technology,Pasadena,CA,2009,12/16/09,$100.00 ,$108.62 ,Monetary Gift,FRANCE,DR. PETER C. BROWN,
113100,California Institute of Technology,Pasadena,CA,2009,12/14/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,DR. WALTER R. THORSON,
113100,California Institute of Technology,Pasadena,CA,2009,12/14/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,MR. U. ANDREJ TENNE-SENS,
270700,Columbia University in the City of New York,New York,NY,2002,11/21/02,"$24,000.00 ",,Monetary Gift,JAPAN,,
144400,George Washington University,Washington,DC,2009,12/14/09,$100.00 ,$108.62 ,Monetary Gift,CHINA,"Feng, Shiguang",
144400,George Washington University,Washington,DC,2009,12/14/09,$100.00 ,$108.62 ,Monetary Gift,CHINA,"Huo, Xiaobo",
113100,California Institute of Technology,Pasadena,CA,2002,9/30/09,"$3,809.00 ",,Contract,ENGLAND,TEKDATA INTERCONNECTIONS LIMITED,
144400,George Washington University,Washington,DC,2008,9/30/09,"$30,000.00 ",,Contract,BRAZIL,Brazil,
144400,George Washington University,Washington,DC,2007,9/30/09,"$2,238.00 ",,Contract,KAZAKHSTAN,JSC Center of Int'l Programs Bolash,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,9/30/09,"$53,122.00 ",,Contract,ENGLAND,Chiltern International Ltd,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,9/29/09,"$3,800.00 ",,Contract,SWITZERLAND,Actelion,
144400,George Washington University,Washington,DC,2009,12/10/09,$100.00 ,$108.62 ,Monetary Gift,CHINA,"Jin, Bo",
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2009,9/28/09,"$175,375.00 ",,Contract,SOUTH KOREA,Korean Adv Inst of Science & Tech,
113100,California Institute of Technology,Pasadena,CA,2009,12/9/09,$100.00 ,$108.62 ,Monetary Gift,AUSTRALIA,DR. CHUEN J. GOH,
113100,California Institute of Technology,Pasadena,CA,2009,9/28/09,"$1,398.00 ",,Contract,FRANCE,HATICE ASLI SUMER,
144400,George Washington University,Washington,DC,2009,12/9/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Borer, Mark",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,12/8/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"SURUGA, Osamu",
113100,California Institute of Technology,Pasadena,CA,2009,11/30/09,$100.00 ,$108.62 ,Monetary Gift,AUSTRALIA,PROF. MAX IRVINE,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,11/29/09,$100.00 ,$108.62 ,Monetary Gift,SOUTH KOREA,"JIN, Byoung Yong",
214600,Emerson College,Boston,MA,2001,9/4/01,"$24,570.00 ",,Monetary Gift,JAPAN,Dr. Shoo Iwasaki,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,11/9/09,$100.00 ,$108.62 ,Monetary Gift,SOUTH KOREA,"KIM, Anna",
113100,California Institute of Technology,Pasadena,CA,2009,11/2/09,$100.00 ,$108.62 ,Monetary Gift,ENGLAND,DR. THOMAS JOSEPH MACCARONE,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,10/30/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"HASHIZUME, Kazutaka",
113100,California Institute of Technology,Pasadena,CA,2009,10/27/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,DR. DONALD L. STRANGE,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,10/13/09,$100.00 ,$108.62 ,Monetary Gift,SOUTH KOREA,"PARK MAN, Young Woo",
113100,California Institute of Technology,Pasadena,CA,2009,9/30/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,DR. KANAU KAWASHIMA,
113100,California Institute of Technology,Pasadena,CA,2009,9/21/09,$100.00 ,$108.62 ,Monetary Gift,AUSTRALIA,MS. CHERYL J. ROBERTSON,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,9/4/09,$100.00 ,$108.62 ,Monetary Gift,ENGLAND,"McParland, Sally",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,9/1/09,$100.00 ,$108.62 ,Monetary Gift,SOUTH KOREA,"TARK, Yunsung",
113100,California Institute of Technology,Pasadena,CA,2009,8/31/09,$100.00 ,$108.62 ,Monetary Gift,GERMANY,DR. CARL E. KRILL III,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,7/21/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"OGAWA, Harumoto",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,7/15/09,$100.00 ,$108.62 ,Monetary Gift,GERMANY,"VENNEMANN, Theo",
113100,California Institute of Technology,Pasadena,CA,2009,7/1/09,$100.00 ,$108.62 ,Monetary Gift,ENGLAND,MR. ANTHONY BARKER,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/30/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Yamakawa, Craig",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/27/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Kida, Togo",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/9/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Kim, Richard",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/3/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Fisher, Arnold",
113100,California Institute of Technology,Pasadena,CA,2009,6/1/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,Dr. Daniel E. Gottesman,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/1/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Mabuchi, Kazuo",
144400,George Washington University,Washington,DC,2009,5/29/09,$100.00 ,$108.62 ,Monetary Gift,KAZAKHSTAN,"Dossaeyva, Aliya",
144400,George Washington University,Washington,DC,2007,9/25/09,"$30,842.00 ",,Contract,TURKEY,Embassy of Turkey,
207700,Johns Hopkins University,Baltimore,MD,2005,9/25/09,"$7,000.00 ",,Contract,SWITZERLAND,NOVARTIS,
144400,George Washington University,Washington,DC,2009,5/29/09,$100.00 ,$108.62 ,Monetary Gift,KAZAKHSTAN,"Dossaeyva, Aliya",
113100,California Institute of Technology,Pasadena,CA,2009,5/28/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,Mr. Susumu Toda,
207700,Johns Hopkins University,Baltimore,MD,2005,9/24/09,"$281,108.00 ",,Contract,SWITZERLAND,NOVARTIS,
282300,Saint John's University,Jamaica,NY,2002,9/24/09,"$72,708.00 ",,Contract,FRANCE,La Province Autonome en France,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,9/24/09,"$1,500.00 ",,Contract,PHILIPPINES,Asian Development Bank - 1,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,9/24/09,"$188,623.00 ",,Contract,ENGLAND,Astra Zeneca - 1,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/22/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Smith, Louis; Bennett, Jordan",
113100,California Institute of Technology,Pasadena,CA,2009,9/23/09,"$1,032.00 ",,Contract,SWITZERLAND,CERN FINANCES,
144400,George Washington University,Washington,DC,2008,9/23/09,"$3,967.00 ",,Contract,CANADA,Canada,
207700,Johns Hopkins University,Baltimore,MD,2005,9/23/09,"$6,560.00 ",,Contract,SWITZERLAND,NOVARTIS,
144400,George Washington University,Washington,DC,2008,9/22/09,"$79,265.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
207700,Johns Hopkins University,Baltimore,MD,2006,9/22/09,"$3,746.00 ",,Contract,CANADA,ASPREVA,
207700,Johns Hopkins University,Baltimore,MD,2007,9/22/09,"$59,800.00 ",,Contract,ENGLAND,MALCON,
207700,Johns Hopkins University,Baltimore,MD,2007,9/22/09,"$27,877.00 ",,Contract,SWITZERLAND,HLRI,
207700,Johns Hopkins University,Baltimore,MD,2007,9/22/09,"$15,000.00 ",,Contract,GERMANY,BIAUST,
252000,Washington University in St. Louis,St Louis,MO,2003,9/22/09,"$68,324.00 ",,Contract,IRELAND,SHIRE PHARMACEUTICALS,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/19/09,$100.00 ,$108.62 ,Monetary Gift,ENGLAND,"Farmer, Susan",
113100,California Institute of Technology,Pasadena,CA,2009,9/21/09,$250.00 ,,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG,
144400,George Washington University,Washington,DC,2008,9/21/09,"$19,619.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
144400,George Washington University,Washington,DC,2008,9/21/09,$85.00 ,,Contract,ENGLAND,GlaxoSmithKline,
144400,George Washington University,Washington,DC,2008,9/21/09,$115.00 ,,Contract,ENGLAND,GlaxoSmithKline,
207700,Johns Hopkins University,Baltimore,MD,2009,9/20/09,"$37,150.00 ",,Contract,SOUTH KOREA,PUSK,
113100,California Institute of Technology,Pasadena,CA,2009,9/18/09,"$4,340.00 ",,Contract,ENGLAND,PACER COMPONENTS PLC,
144400,George Washington University,Washington,DC,2008,9/18/09,"$232,679.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
207700,Johns Hopkins University,Baltimore,MD,2005,9/18/09,"$44,901.00 ",,Contract,ENGLAND,HLSPC,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1993,9/18/09,"$62,989.00 ",,Contract,ITALY,RIMED Foundation -1,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,5/6/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Toyoda, Okito",
113100,California Institute of Technology,Pasadena,CA,2009,9/17/09,"$2,649,431.00 ",,Contract,JAPAN,NIKON,
113100,California Institute of Technology,Pasadena,CA,2000,9/17/09,$857.00 ,,Contract,ENGLAND,GURALP SYSTEMS LIMITED,
144400,George Washington University,Washington,DC,2007,9/17/09,"$1,345.00 ",,Contract,ENGLAND,GlaxoSmithKline,
207700,Johns Hopkins University,Baltimore,MD,2005,9/17/09,"$4,752.00 ",,Contract,GERMANY,SCHWARZB,
379800,University of Washington - Seattle,Seattle,WA,2003,9/17/09,"$269,994.00 ",,Contract,DENMARK,University of Aarhus,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/22/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Murata, Shohei",
212100,Babson College,Babson Park,MA,2009,9/16/09,"$249,975.00 ",,Contract,SAUDI ARABIA,The Centennial Fund,
113100,California Institute of Technology,Pasadena,CA,2009,9/16/09,"$1,260.00 ",,Contract,ENGLAND,INSTITUTE OF PHYSICS PUBLISHING LTD,
113100,California Institute of Technology,Pasadena,CA,2009,9/16/09,"$7,957.00 ",,Contract,AUSTRALIA,CSIRO,
113100,California Institute of Technology,Pasadena,CA,2009,9/16/09,$925.00 ,,Contract,CANADA,JOHNSEN ULTRAVAC,
113100,California Institute of Technology,Pasadena,CA,2009,9/16/09,"$905,000.00 ",,Contract,CANADA,NANOMETRICS SEISMOLOGICAL INSTRMTS,
113100,California Institute of Technology,Pasadena,CA,2008,9/16/09,"$7,528.00 ",,Contract,AUSTRALIA,CSIRO,
144400,George Washington University,Washington,DC,2008,9/16/09,"$11,000.00 ",,Contract,BRAZIL,Brazil,
108100,Arizona State University,Tempe,AZ,2009,9/15/09,"$281,500.00 ",,Contract,ENGLAND,Anonymous Sponsor,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1996,9/15/09,"$100,000.00 ",,Contract,CHILE,"Comotech, S. A.",
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1987,9/15/09,"$100,000.00 ",,Contract,BELGIUM,International Molybdenum Assn.,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/21/09,$100.00 ,$108.62 ,Monetary Gift,GERMANY,"Trummer, Harry",
113100,California Institute of Technology,Pasadena,CA,2009,9/14/09,"$2,079.00 ",,Contract,ENGLAND,NATURE AMERICA INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2009,9/14/09,$561.00 ,,Contract,CANADA,LILONG SHI,
144400,George Washington University,Washington,DC,2007,9/14/09,"$1,053.00 ",,Contract,SAUDI ARABIA,Royal Embassy of Saudi Arabia,
337900,University of Pittsburgh - Pittsburgh,Pittsburgh,PA,1995,9/14/09,"$9,865.00 ",,Contract,PHILIPPINES,Asian Development Bank - 1,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/7/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Yeung, Nancy",
144400,George Washington University,Washington,DC,2009,3/13/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,Dean Kostantaras,
144400,George Washington University,Washington,DC,2009,3/13/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Kostantaras, Dean",
113100,California Institute of Technology,Pasadena,CA,2008,9/11/09,$173.00 ,,Contract,CANADA,SSI SUSTAINABLE SOLUTIONS INTL PRTS,
113100,California Institute of Technology,Pasadena,CA,2008,9/11/09,"$2,070.00 ",,Contract,ENGLAND,INSTITUTE OF PHYSICS PUBLISHING LTD,
207700,Johns Hopkins University,Baltimore,MD,2007,9/11/09,"$31,360.00 ",,Contract,PERU,CAYETANO,
207700,Johns Hopkins University,Baltimore,MD,2001,9/11/09,"$83,884.00 ",,Contract,DENMARK,DK,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,9/11/09,"$107,087.00 ",,Contract,GERMANY,Wilex AG,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,3/9/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Brewster, Joan",
144400,George Washington University,Washington,DC,2009,2/24/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Rothschild, Carl",
144400,George Washington University,Washington,DC,2009,2/24/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,Carl Rothschild,
144400,George Washington University,Washington,DC,2009,2/17/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,"Otovic, Velimir",
144400,George Washington University,Washington,DC,2009,2/17/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,Velimir Otovic,
144400,George Washington University,Washington,DC,2009,2/5/09,$100.00 ,$108.62 ,Monetary Gift,CHINA,"Owens, william",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,2/3/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Ito, Akira",
113100,California Institute of Technology,Pasadena,CA,2009,1/7/09,$100.00 ,$108.62 ,Monetary Gift,CANADA,Dr. Richard K. Cooper,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,1/4/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Ozawa, Mitsuyoshi",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,1/4/09,$100.00 ,$108.62 ,Monetary Gift,JAPAN,"Ozawa, Mitsuyoshi",
131500,"University of California, Los Angeles",Los Angeles,CA,2009,6/30/09,$101.00 ,$109.71 ,Monetary Gift,SWITZERLAND,"Blattmann, Micha",
130500,Stanford University,Stanford,CA,2009,3/24/09,$105.00 ,$114.06 ,Monetary Gift,GERMANY,HASSO PLATTNER FOERDERSTIFTUNG GMBH,
113100,California Institute of Technology,Pasadena,CA,2008,9/10/09,"$2,614.00 ",,Contract,THE NETHERLANDS,SARA REKEN EN NETWERKDIENSTEN,
113100,California Institute of Technology,Pasadena,CA,2009,9/10/09,$150.00 ,,Contract,CANADA,POINT GREY RESEARCH,
113100,California Institute of Technology,Pasadena,CA,2009,9/10/09,$120.00 ,,Contract,CANADA,SELLECK CHEMICALS COMPANY LTD,
207700,Johns Hopkins University,Baltimore,MD,2007,9/10/09,"$881,367.00 ",,Contract,JAPAN,TMSC,
131500,"University of California, Los Angeles",Los Angeles,CA,2005,9/10/09,"$11,747.00 ",,Contract,ENGLAND,Astrazeneca PLC,
130500,Stanford University,Stanford,CA,2009,3/24/09,$105.00 ,$114.06 ,Monetary Gift,GERMANY,HASSO PLATTNER FOERDERSTIFTUNG GMBH,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/3/09,$133.00 ,$144.47 ,Monetary Gift,JAPAN,"Nichols, David",
113100,California Institute of Technology,Pasadena,CA,2009,9/9/09,$69.00 ,,Contract,GERMANY,GEHEIMES STAATSARCHIV PREUSSISCHER,
144400,George Washington University,Washington,DC,2008,9/9/09,$661.00 ,,Contract,CANADA,The Hospital for the Sick Children,
144400,George Washington University,Washington,DC,2007,9/9/09,"$63,733.00 ",,Contract,BRAZIL,Brazil,
144400,George Washington University,Washington,DC,2008,9/9/09,$100.00 ,,Contract,TURKEY,Embassy of Turkey,
207700,Johns Hopkins University,Baltimore,MD,2007,9/9/09,"$4,685.00 ",,Contract,CANADA,BIONICHE,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,9/9/09,"$349,413.00 ",,Contract,QATAR,Qatar Foundation,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,9/9/09,"$349,413.00 ",,Contract,QATAR,Weill Cornell Medical College-Qatar,
379800,University of Washington - Seattle,Seattle,WA,2002,9/9/09,"$370,000.00 ",,Contract,ENGLAND,PowderMed Limited,
131500,"University of California, Los Angeles",Los Angeles,CA,2009,4/29/09,$135.00 ,$146.64 ,Monetary Gift,ENGLAND,"Sugden, David",
